,Alice_a,out
9434,15,45.0
9435,36,66.0
9436,81,111.0
9437,85,115.0
9438,85,115.0
9439,87,117.0
9440,36,66.0
9441,92,122.0
9442,80,110.0
9443,75,105.0
9444,11,41.0
9445,8,38.0
9446,25,55.0
9447,37,67.0
9448,32,62.0
9449,49,79.0
9450,48,78.0
9451,65,95.0
9452,98,128.0
9453,6,36.0
9454,29,59.0
9455,69,99.0
9456,41,71.0
9457,49,79.0
9458,48,78.0
9459,91,121.0
9460,25,55.0
9461,68,98.0
9462,35,65.0
9463,6,36.0
9464,8,38.0
9465,27,57.0
9466,98,128.0
9467,14,44.0
9468,40,70.0
9469,33,63.0
9470,8,38.0
9471,31,61.0
9472,79,109.0
9473,6,36.0
9474,10,40.0
9475,23,53.0
9476,29,59.0
9477,4,34.0
9478,6,36.0
9479,7,37.0
9480,100,130.0
9481,29,59.0
9482,65,95.0
9483,2,32.0
9484,77,107.0
9485,83,113.0
9486,1,31.0
9487,3,33.0
9488,15,45.0
9489,68,98.0
9490,66,96.0
9491,18,48.0
9492,72,102.0
9493,6,36.0
9494,77,107.0
9495,29,59.0
9496,77,107.0
9497,5,35.0
9498,42,72.0
9499,77,107.0
9500,63,93.0
9501,89,119.0
9502,13,43.0
9503,32,62.0
9504,22,52.0
9505,91,121.0
9506,27,57.0
9507,37,67.0
9508,32,62.0
9509,75,105.0
9510,80,110.0
9511,6,36.0
9512,26,56.0
9513,57,87.0
9514,93,123.0
9515,15,45.0
9516,64,94.0
9517,1,31.0
9518,3,33.0
9519,52,82.0
9520,21,51.0
9521,46,76.0
9522,41,71.0
9523,99,129.0
9524,92,122.0
9525,71,101.0
9526,99,129.0
9527,56,86.0
9528,94,124.0
9529,97,127.0
9530,38,68.0
9531,9,39.0
9532,90,120.0
9533,13,43.0
9534,100,130.0
9535,0,30.0
9536,54,84.0
9537,68,98.0
9538,70,100.0
9539,89,119.0
9540,23,53.0
9541,30,60.0
9542,67,97.0
9543,87,117.0
9544,12,42.0
9545,91,121.0
9546,35,65.0
9547,46,76.0
9548,85,115.0
9549,88,118.0
9550,95,125.0
9551,1,31.0
9552,27,57.0
9553,76,106.0
9554,39,69.0
9555,38,68.0
9556,17,47.0
9557,88,118.0
9558,5,35.0
9559,68,98.0
9560,74,104.0
9561,96,126.0
9562,57,87.0
9563,77,107.0
9564,86,116.0
9565,82,112.0
9566,39,69.0
9567,62,92.0
9568,0,30.0
9569,60,90.0
9570,79,109.0
9571,53,83.0
9572,63,93.0
9573,60,90.0
9574,40,70.0
9575,38,68.0
9576,54,84.0
9577,33,63.0
9578,18,48.0
9579,70,100.0
9580,46,76.0
9581,72,102.0
9582,34,64.0
9583,62,92.0
9584,23,53.0
9585,48,78.0
9586,8,38.0
9587,19,49.0
9588,26,56.0
9589,51,81.0
9590,40,70.0
9591,79,109.0
9592,11,41.0
9593,85,115.0
9594,54,84.0
9595,48,78.0
9596,0,30.0
9597,27,57.0
9598,27,57.0
9599,26,56.0
9600,67,97.0
9601,84,114.0
9602,32,62.0
9603,12,42.0
9604,71,101.0
9605,4,34.0
9606,100,130.0
9607,90,120.0
9608,26,56.0
9609,49,79.0
9610,91,121.0
9611,92,122.0
9612,23,53.0
9613,56,86.0
9614,57,87.0
9615,62,92.0
9616,35,65.0
9617,83,113.0
9618,44,74.0
9619,59,89.0
9620,13,43.0
9621,71,101.0
9622,45,75.0
9623,52,82.0
9624,44,74.0
9625,36,66.0
9626,29,59.0
9627,93,123.0
9628,92,122.0
9629,70,100.0
9630,72,102.0
9631,50,80.0
9632,37,67.0
9633,95,125.0
9634,18,48.0
9635,52,82.0
9636,94,124.0
9637,57,87.0
9638,61,91.0
9639,36,66.0
9640,17,47.0
9641,11,41.0
9642,83,113.0
9643,30,60.0
9644,96,126.0
9645,27,57.0
9646,58,88.0
9647,32,62.0
9648,52,82.0
9649,56,86.0
9650,57,87.0
9651,54,84.0
9652,36,66.0
9653,87,117.0
9654,0,30.0
9655,71,101.0
9656,5,35.0
9657,9,39.0
9658,74,104.0
9659,94,124.0
9660,85,115.0
9661,67,97.0
9662,28,58.0
9663,62,92.0
9664,38,68.0
9665,16,46.0
9666,51,81.0
9667,37,67.0
9668,16,46.0
9669,67,97.0
9670,86,116.0
9671,58,88.0
9672,51,81.0
9673,37,67.0
9674,54,84.0
9675,86,116.0
9676,96,126.0
9677,57,87.0
9678,28,58.0
9679,100,130.0
9680,53,83.0
9681,65,95.0
9682,22,52.0
9683,19,49.0
9684,65,95.0
9685,44,74.0
9686,24,54.0
9687,40,70.0
9688,100,130.0
9689,78,108.0
9690,37,67.0
9691,21,51.0
9692,14,44.0
9693,85,115.0
9694,7,37.0
9695,45,75.0
9696,54,84.0
9697,31,61.0
9698,71,101.0
9699,3,33.0
9700,69,99.0
9701,3,33.0
9702,17,47.0
9703,3,33.0
9704,61,91.0
9705,95,125.0
9706,86,116.0
9707,28,58.0
9708,60,90.0
9709,100,130.0
9710,94,124.0
9711,46,76.0
9712,55,85.0
9713,17,47.0
9714,45,75.0
9715,80,110.0
9716,18,48.0
9717,88,118.0
9718,97,127.0
9719,23,53.0
9720,26,56.0
9721,52,82.0
9722,64,94.0
9723,27,57.0
9724,89,119.0
9725,14,44.0
9726,33,63.0
9727,56,86.0
9728,9,39.0
9729,74,104.0
9730,38,68.0
9731,48,78.0
9732,40,70.0
9733,52,82.0
9734,5,35.0
9735,9,39.0
9736,10,40.0
9737,75,105.0
9738,6,36.0
9739,97,127.0
9740,83,113.0
9741,61,91.0
9742,61,91.0
9743,11,41.0
9744,32,62.0
9745,6,36.0
9746,52,82.0
9747,54,84.0
9748,59,89.0
9749,51,81.0
9750,40,70.0
9751,66,96.0
9752,24,54.0
9753,44,74.0
9754,23,53.0
9755,60,90.0
9756,5,35.0
9757,84,114.0
9758,87,117.0
9759,14,44.0
9760,90,120.0
9761,67,97.0
9762,85,115.0
9763,21,51.0
9764,44,74.0
9765,69,99.0
9766,51,81.0
9767,69,99.0
9768,16,46.0
9769,42,72.0
9770,6,36.0
9771,24,54.0
9772,48,78.0
9773,55,85.0
9774,41,71.0
9775,60,90.0
9776,12,42.0
9777,17,47.0
9778,30,60.0
9779,30,60.0
9780,66,96.0
9781,44,74.0
9782,58,88.0
9783,63,93.0
9784,79,109.0
9785,2,32.0
9786,39,69.0
9787,8,38.0
9788,56,86.0
9789,31,61.0
9790,76,106.0
9791,75,105.0
9792,49,79.0
9793,7,37.0
9794,89,119.0
9795,93,123.0
9796,30,60.0
9797,63,93.0
9798,57,87.0
9799,22,52.0
9800,36,66.0
9801,32,62.0
9802,21,51.0
9803,71,101.0
9804,7,37.0
9805,15,45.0
9806,89,119.0
9807,51,81.0
9808,39,69.0
9809,17,47.0
9810,38,68.0
9811,81,111.0
9812,90,120.0
9813,74,104.0
9814,23,53.0
9815,69,99.0
9816,47,77.0
9817,28,58.0
9818,47,77.0
9819,42,72.0
9820,74,104.0
9821,91,121.0
9822,97,127.0
9823,74,104.0
9824,99,129.0
9825,45,75.0
9826,83,113.0
9827,25,55.0
9828,47,77.0
9829,38,68.0
9830,94,124.0
9831,76,106.0
9832,15,45.0
9833,32,62.0
9834,86,116.0
9835,21,51.0
9836,77,107.0
9837,54,84.0
9838,43,73.0
9839,7,37.0
9840,0,30.0
9841,29,59.0
9842,37,67.0
9843,62,92.0
9844,30,60.0
9845,48,78.0
9846,14,44.0
9847,1,31.0
9848,64,94.0
9849,21,51.0
9850,58,88.0
9851,96,126.0
9852,71,101.0
9853,26,56.0
9854,74,104.0
9855,3,33.0
9856,22,52.0
9857,1,31.0
9858,22,52.0
9859,6,36.0
9860,95,125.0
9861,59,89.0
9862,10,40.0
9863,90,120.0
9864,61,91.0
9865,22,52.0
9866,76,106.0
9867,32,62.0
9868,66,96.0
9869,80,110.0
9870,52,82.0
9871,7,37.0
9872,15,45.0
9873,43,73.0
9874,20,50.0
9875,17,47.0
9876,71,101.0
9877,59,89.0
9878,68,98.0
9879,10,40.0
9880,88,118.0
9881,28,58.0
9882,15,45.0
9883,48,78.0
9884,83,113.0
9885,5,35.0
9886,80,110.0
9887,38,68.0
9888,67,97.0
9889,48,78.0
9890,7,37.0
9891,21,51.0
9892,21,51.0
9893,42,72.0
9894,64,94.0
9895,46,76.0
9896,43,73.0
9897,58,88.0
9898,7,37.0
9899,76,106.0
9900,39,69.0
9901,16,46.0
9902,38,68.0
9903,1,31.0
9904,34,64.0
9905,29,59.0
9906,14,44.0
9907,52,82.0
9908,51,81.0
9909,12,42.0
9910,66,96.0
9911,14,44.0
9912,51,81.0
9913,90,120.0
9914,9,39.0
9915,63,93.0
9916,70,100.0
9917,9,39.0
9918,65,95.0
9919,73,103.0
9920,57,87.0
9921,64,94.0
9922,55,85.0
9923,44,74.0
9924,3,33.0
9925,9,39.0
9926,76,106.0
9927,67,97.0
9928,77,107.0
9929,70,100.0
9930,21,51.0
9931,40,70.0
9932,99,129.0
9933,79,109.0
9934,56,86.0
9935,3,33.0
9936,22,52.0
9937,69,99.0
9938,53,83.0
9939,54,84.0
9940,65,95.0
9941,91,121.0
9942,42,72.0
9943,39,69.0
9944,87,117.0
9945,76,106.0
9946,47,77.0
9947,74,104.0
9948,11,41.0
9949,45,75.0
9950,59,89.0
9951,63,93.0
9952,83,113.0
9953,23,53.0
9954,21,51.0
9955,38,68.0
9956,76,106.0
9957,59,89.0
9958,49,79.0
9959,68,98.0
9960,10,40.0
9961,96,126.0
9962,50,80.0
9963,50,80.0
9964,71,101.0
9965,9,39.0
9966,84,114.0
9967,43,73.0
9968,82,112.0
9969,57,87.0
9970,17,47.0
9971,64,94.0
9972,78,108.0
9973,39,69.0
9974,28,58.0
9975,14,44.0
9976,89,119.0
9977,40,70.0
9978,76,106.0
9979,40,70.0
9980,80,110.0
9981,0,30.0
9982,84,114.0
9983,58,88.0
9984,77,107.0
9985,46,76.0
9986,67,97.0
9987,81,111.0
9988,37,67.0
9989,14,44.0
9990,53,83.0
9991,27,57.0
9992,82,112.0
9993,41,71.0
9994,5,35.0
9995,29,59.0
9996,30,60.0
9997,41,71.0
9998,50,80.0
9999,58,88.0
